RBD,ESTABLECIMIENTO,COMUNA,DC_TOT,MAT_TOTAL,RAZON_DOC_EST
6009,ESC. BASICA MOLULCO,9110,2,1,2.0
6011,ESC. BASICA MOLULCO,9110,2,4,0.5
6012,ESC. BASICA CUMCUMLLAQUE,9110,4,25,0.16
6015,ESC. BASICA CURACALCO,9103,1,4,0.25
6017,ESCUELA MUNICIPAL CARÉN,9110,2,6,0.3333333333333333
6018,ESCUELA PARTICULAR SAN GABRIEL,9110,18,156,0.11538461538461539
6019,ESCUELA PARTICULAR LLAIMA,9110,6,45,0.13333333333333333
6021,ESCUELA PARTICULAR CAREN,9110,1,3,0.3333333333333333
6023,ESCUELA PARTICULAR PALIHUEPILLAN,9110,1,23,0.043478260869565216
6024,ESCUELA PARTICULAR EL RETIRO,9110,1,8,0.125
6025,ESCUELA DAHUELHUE,9110,3,19,0.15789473684210525
6027,COMPLEJO EDUCACIONAL MONSEÑOR FRCO. VALDES S,9104,42,369,0.11382113821138211
6029,ESCUELA RUCA MANKE,9104,13,98,0.1326530612244898
6030,ESCUELA JERONIMO NECULPAN,9104,11,80,0.1375
6031,ESCUELA EL SANTILLO,9104,5,38,0.13157894736842105
6032,ESCUELA MAMUIL MALAL,9104,3,13,0.23076923076923078
6036,ESCUELA LICANCURA,9104,11,90,0.12222222222222222
6037,ESCUELA PUENTE BASA,9104,3,2,1.5
6038,COMPLEJO EDUCACIONAL RUKA NGEN,9104,16,111,0.14414414414414414
6039,ESCUELA PARTICULAR CATRIPULLI,9104,18,178,0.10112359550561797
6040,ECO ESCUELA ANTU MAWIDA,9104,8,47,0.1702127659574468
6041,ESCUELA PARTICULAR LOS RAULIES,9104,2,9,0.2222222222222222
6042,ESCUELA PARTICULAR VIRGEN DE RINCONADA,9104,1,7,0.14285714285714285
6043,ESCUELA PARTICULAR LONCOFILO,9104,6,20,0.3
6044,ESCUELA PARTICULAR MAITE,9104,1,9,0.1111111111111111
6045,ESCUELA PARTICULAR PANQUE,9104,10,120,0.08333333333333333
6048,ESCUELA PARTICULAR MAICHIN,9104,1,8,0.125
6051,LICEO BICENTENARIO   HOTELERIA Y TURISMO,9115,40,369,0.10840108401084012
6052,ESCUELA CARLOS HOLZAFEL,9115,60,824,0.07281553398058252
6053,ESCUELA JOSE MIGUEL MARTINEZ SOTO,9115,17,94,0.18085106382978725
6054,ESC. BASICA QUELHUE,9115,6,38,0.15789473684210525
6056,ESCUELA BASICA MUNICIPAL DE EL CLARO,9115,28,327,0.0856269113149847
6060,ESC. BASICA VILLA SAN PEDRO,9115,20,141,0.14184397163120568
6062,ESC. BASICA PICHARES,9115,5,24,0.20833333333333334
6063,ESC. BASICA CANDELARIA,9115,5,36,0.1388888888888889
6066,ESC. BASICA CARILEUFU,9115,25,282,0.08865248226950355
6069,ESC.BASICA PAILLACO,9115,20,184,0.10869565217391304
6070,COMPLEJO EDUCACIONAL PABLO SEXTO,9115,32,359,0.08913649025069638
6071,ESCUELA PARTICULAR NTRA.SRA.DE FATIMA,9115,35,594,0.058922558922558925
6072,ESCUELA PARTICULAR RAMON GUINEZ,9115,52,683,0.07613469985358712
6075,ESCUELA PARTICULAR SAN LUIS,9115,1,14,0.07142857142857142
6076,ESCUELA PARTICULAR CABURGUA,9115,1,18,0.05555555555555555
6077,ESCUELA PARTICULAR QUETROLELFU,9115,1,19,0.05263157894736842
6082,ESCUELA SANTA ROSA DE LLAFENCO,9115,13,83,0.1566265060240964
6083,ESCUELA PARTICULAR RELICURA,9115,1,4,0.25
6084,LICEO BICENTENARIO ARAUCANÍA,9120,36,640,0.05625
6085,LICEO POLITECNICO VILLARRICA,9120,52,638,0.08150470219435736
6086,ESCUELA JOSE ABELARDO NUNEZ,9120,40,456,0.08771929824561403
6087,LICEO BICENTENARIO DE EXCELENCIA ARTÍSTICO ALEXANDER GRAHAM BELL,9120,64,634,0.10094637223974763
6088,ESCUELA VALENTIN LETELIER,9120,22,229,0.09606986899563319
6089,ESCUELA VOIPIR DE NANCUL,9120,22,275,0.08
6090,ESCUELA MARIANO LATORRE,9120,47,475,0.09894736842105263
6091,ESC.ESP.RET.MENTAL BEATO LUIS ORIONE,9120,5,34,0.14705882352941177
6092,ESCUELA EPUKLEI,9120,23,203,0.11330049261083744
6093,ESCUELA MOLCO ALTO,9120,10,101,0.09900990099009901
6097,ESCUELA LAS VERTIENTES,9120,2,5,0.4
6107,ESCUELA CONQUIL,9120,11,77,0.14285714285714285
6108,ESCUELA MANANTIAL,9120,13,61,0.21311475409836064
6112,COLEGIO DE HUMANIDADES DE VILLARICA,9120,56,1109,0.05049594229035167
6113,ESCUELA INDUSTRIAL SAN JOSE,9120,46,612,0.07516339869281045
6115,COMPLEJO EDUCACIONAL SAN AGUSTIN,9120,35,349,0.10028653295128939
6116,ESCUELA PARTICULAR SAGRADA FAMILIA,9120,33,544,0.06066176470588235
6117,ESCUELA PARTICULAR NANCUL,9120,8,86,0.09302325581395349
6118,COLEGIO SANTA CRUZ,9120,58,841,0.06896551724137931
6119,LICEO PART. LIBERTAD,9120,27,314,0.08598726114649681
6120,COLEGIO ALBERTO HURTADO,9120,73,1273,0.05734485467399843
6121,ESCUELA PARTICULAR PUCARA ALTO,9120,9,107,0.08411214953271028
6122,ESCUELA PARTICULAR ADVENTISTA,9120,39,540,0.07222222222222222
6123,ESCUELA PARTICULAR ARTURO PRAT,9109,4,31,0.12903225806451613
6124,ESCUELA PARTICULAR PEDRO AGUIRRE CERDA,9120,20,212,0.09433962264150944
6126,ESCUELA PARTICULAR NUEVA ESPERANZA,9120,12,131,0.0916030534351145
6127,ESCUELA PARTICULAR CUDICO,9120,1,2,0.5
6129,ESCUELA PARTICULAR HUECHULELFU,9120,3,17,0.17647058823529413
6135,ESCUELA PARTICULAR LUIS CRUZ MARTINEZ,9120,34,485,0.07010309278350516
6137,ESCUELA PARTICULAR SAN LUIS,9120,7,123,0.056910569105691054
6138,ESCUELA PARTICULAR CALFUTUE,9120,8,107,0.07476635514018691
6139,ESCUELA PARTICULAR SANTA RITA,9120,4,32,0.125
6140,ESCUELA PARTICULAR NUEVA LONCOTRARO,9120,1,7,0.14285714285714285
6142,ESCUELA PARTICULAR LIUMALLA,9120,1,6,0.16666666666666666
6143,ESCUELA PARTICULAR RAYENKO,9120,4,31,0.12903225806451613
6147,ESCUELA PARTICULAR NELTUME,9120,4,25,0.16
6149,ESCUELA PARTICULAR SANTA FILOMENA,9120,2,22,0.09090909090909091
6151,ESCUELA PARTICULAR PUENTE BASA,9104,5,19,0.2631578947368421
6154,ESCUELA PARTICULAR CURILELFU,9120,4,12,0.3333333333333333
6155,ESCUELA PARTICULAR SAN FRANCISCO,9120,1,9,0.1111111111111111
6157,ESCUELA PARTICULAR VIRGEN CANDELARIA,9120,1,6,0.16666666666666666
6160,ESCUELA PARTICULAR CARMELITA,9120,3,28,0.10714285714285714
6161,COLEGIO ALEMAN VILLARRICA,9120,23,322,0.07142857142857142
6163,LICEO JUAN SCHLEYER,9105,46,511,0.09001956947162426
6164,ESCUELA JUAN SEGUEL,9105,24,310,0.07741935483870968
6165,ESCUELA RAIMAPU,9105,16,101,0.15841584158415842
6166,ESCUELA LA ESPERANZA,9105,18,203,0.08866995073891626
6167,ESC. ESP.RET.MENTAL PAUL HARRIS,9105,8,47,0.1702127659574468
6168,ESCUELA LENFUEN,9112,5,19,0.2631578947368421
6170,ESCUELA ARMANDO QUINTULEN,9105,11,104,0.10576923076923077
6173,ESCUELA RUCAHUE,9105,5,20,0.25
6175,ESCUELA LAS PALMERAS,9105,4,17,0.23529411764705882
6177,ESCUELA CACIQUE AILLANIR,9105,5,20,0.25
6178,ESCUELA BASICA QUETROCO,9105,7,36,0.19444444444444445
6179,ESCUELA RURAL EL LLIUCO,9105,7,34,0.20588235294117646
6180,ESCUELA DOLLINCO,9105,5,6,0.8333333333333334
6181,ESCUELA COIPUE,9105,12,79,0.1518987341772152
6183,ESCUELA ALLIPEN,9105,13,156,0.08333333333333333
6188,COLEGIO SANTA CRUZ DE FREIRE,9105,37,515,0.07184466019417475
6189,ESCUELA PARTICULAR ARTURO PRAT,9105,17,298,0.05704697986577181
6190,ESCUELA PARTICULAR GENERAL PRIETO,9105,14,148,0.0945945945945946
6192,ESCUELA PARTICULAR LAS PATAGUAS,9105,4,16,0.25
6198,COLEGIO AYÜN MAPU,9105,2,53,0.03773584905660377
6200,ESCUELA PARTICULAR EL TESORO,9112,19,207,0.09178743961352658
6204,ESCUELA PARTICULAR SAN ISIDRO LABRADOR,9105,18,114,0.15789473684210525
6205,ESCUELA PARTICULAR SAN MANUEL DE LOLEN,9105,15,203,0.07389162561576355
6206,ESCUELA PARTICULAR ROSARIO VASQUEZ DE V.,9105,6,28,0.21428571428571427
6207,ESCUELA PARTICULAR RUPAYAN DE MALLOHUE,9105,9,60,0.15
6208,REDUCCIÓN PAINEMIL,9105,3,17,0.17647058823529413
6210,LICEO AGRICOLA PUQUEREO,9105,25,144,0.1736111111111111
6211,ESCUELA PARTICULAR MAHUIDACHE,9105,5,48,0.10416666666666667
6214,ESCUELA PARTICULAR RENACER,9111,7,34,0.20588235294117646
6216,ESCUELA PARTICULAR SAN ANTONIO,9105,10,90,0.1111111111111111
6219,ESCUELA PARTICULAR TRAPILHUE,9105,7,36,0.19444444444444445
6220,ESCUELA PARTICULAR PATRIA NUEVA,9105,15,112,0.13392857142857142
6221,ESCUELA PARTICULAR SAN ROQUE,9105,1,1,1.0
6222,ESCUELA PARTICULAR SANTA ELENA,9105,2,9,0.2222222222222222
6223,LICEO BICENTENARIO CIENCIAS Y HUMANIDADES RBD 6223-5,9114,51,488,0.10450819672131148
6224,ESCUELA UNION LATINOAMERICANA,9114,50,429,0.11655011655011654
6225,ESCUELA JUAN BTA. CHESTA CH.,9114,23,215,0.10697674418604651
6227,ESCUELA LAS AMERICAS,9114,27,183,0.14754098360655737
6228,ESCUELA RIO TOLTEN,9114,1,20,0.05
6230,LICEO MUNICIPAL LA FRONTERA,9114,31,246,0.12601626016260162
6231,ESC. BASICA LOS GALPONES,9114,9,46,0.1956521739130435
6237,ESCUELA NUEVO HORIZONTE,9114,7,52,0.1346153846153846
6244,ESCUELA SUSANA ORTIZ,9114,2,20,0.1
6245,ESCUELA EL ESFUERZO,9114,2,8,0.25
6248,ESCUELA CHADA,9114,1,5,0.2
6251,ESCUELA RESERVA FORESTAL MAHUIDANCHI,9114,7,26,0.2692307692307692
6252,LICEO BICENTENARIO POLITECNICO PITRUFQUEN,9114,46,676,0.06804733727810651
6253,COMPLEJO EDUC.MONSENOR GUILLERMO HARTL,9114,60,903,0.0664451827242525
6254,COLEGIO MADRES DOMINICAS,9114,58,874,0.06636155606407322
6262,ESCUELA PARTICULAR RESERVA RAIN,9114,11,87,0.12643678160919541
6263,ESCUELA PARTICULAR MUNE BAJO,9114,4,18,0.2222222222222222
6267,LICEO PARTICULAR SUBV.QUINQUE,9114,21,109,0.1926605504587156
6268,ESCUELA PARTICULAR HUEFEL COMUY,9114,8,79,0.10126582278481013
6269,LICEO BICENTENARIO COMPLEJO EDUCACIONAL ANDRES ANTONIO GORBEA,9107,39,270,0.14444444444444443
6270,LICEO JOSE VICTORINO LASTARRIA,9107,34,271,0.12546125461254612
6271,ESCUELA BASICA CINCO,9107,24,267,0.0898876404494382
6272,ESCUELA BASICA LICARAYEN,9107,21,145,0.14482758620689656
6273,ESC.PRESBITERO JOSE AGUSTIN GOMEZ Z.,9107,39,405,0.0962962962962963
6276,ESCUELA BASICA MUNICIPAL SAN JUSTO,9107,2,4,0.5
6279,ESCUELA MELIRREHUE,9107,3,8,0.375
6280,ESCUELA BASICA EL RINCO,9107,2,8,0.25
6281,ESCUELA EL LIUCO,9107,2,20,0.1
6282,ESCUELA EL LAUREL,9107,2,2,1.0
6283,ESCUELA CUARTA FAJA,9107,2,10,0.2
6285,ESCUELA BASICA LOS PERALES,9107,24,202,0.1188118811881188
6289,ESCUELA FAJA RICCI,9107,2,6,0.3333333333333333
6290,ESCUELA PIDENCO ALTO,9107,2,1,2.0
6294,ESCUELA PARTICULAR NTRA.SRA.DEL CARMEN,9107,16,95,0.16842105263157894
6300,COLEGIO JUAN PABLO II,9107,18,310,0.05806451612903226
6301,LICEO POLITECNICO ANDRES BELLO,9109,40,293,0.13651877133105803
6302,LICEO BICENTENARIO PADRE ALBERTO HURTADO CRUCHAGA,9109,46,729,0.06310013717421124
6303,ESCUELA EGON ERNTS KEUTMANN BESGEN,9109,20,106,0.18867924528301888
6304,ESCUELA ALBORADA,9109,80,871,0.09184845005740529
6305,ESCUELA DOMITILA PINNA PARRA,9109,21,194,0.10824742268041238
6308,CENTRO EDUCACIONAL DE DESARROLLO INTEGRAL WE NEPEN,9109,9,44,0.20454545454545456
6315,ESCUELA RUCAHUE,9109,5,12,0.4166666666666667
6317,ESCUELA EL CASTILLO,9120,3,7,0.42857142857142855
6319,ESCUELA ESMERALDA,9109,9,33,0.2727272727272727
6322,ESCUELA WINGKUL-NIGEN,9109,4,8,0.5
6323,ESCUELA WENUY KUDAU,9109,4,10,0.4
6325,ESCUELA PUKOYAM,9109,4,7,0.5714285714285714
6327,ESCUELA BASICA LUMACO SUR,9109,5,8,0.625
6329,ESCUELA QUESQUECHAN,9109,4,1,4.0
6332,ESCUELA BASICA NILCAHUIN,9109,2,4,0.5
6336,COLEGIO SANTA CRUZ DE LONCOCHE,9109,77,1141,0.06748466257668712
6337,ESCUELA PARTICULAR JUAN XXIII,9109,17,227,0.07488986784140969
6343,ESCUELA PARTICULAR COLLICO,9109,1,15,0.06666666666666667
6344,ESCUELA PARTICULAR LIGLELFUN,9109,3,11,0.2727272727272727
6345,ESCUELA PARTICULAR PULMAHUE,9109,1,6,0.16666666666666666
6347,ESCUELA PARTICULAR SUBVENCIONADA LA FAMILIA,9109,10,93,0.10752688172043011
6348,COMPLEJO EDUCACIONAL MARTIN KLEINKNECHT,9118,33,351,0.09401709401709402
6349,ESCUELA AGUAS Y GAVIOTAS,9118,28,271,0.1033210332103321
6350,ESCUELA RAYEN LAFQUEN QUEULE,9118,22,179,0.12290502793296089
6351,ESCUELA EL SEMBRADOR,9118,21,138,0.15217391304347827
6352,ESCUELA AMANECER DE VILLA LOS BOLDOS,9118,18,113,0.1592920353982301
6353,ESCUELA SAN PEDRO,9118,3,9,0.3333333333333333
6354,ESCUELA LA CASCADA,9118,2,4,0.5
6358,ESCUELA BASICA ESTACION TOLTEN,9117,3,13,0.23076923076923078
6361,ESCUELA DE CAYCHAYEN,9117,3,2,1.5
6363,ESCUELA PUCHILCO,9118,3,3,1.0
6370,ESCUELA LA CONCEPCION,9118,2,2,1.0
6371,ESCUELA ANTU-LAFQUEN,9118,5,18,0.2777777777777778
6373,ESCUELA PORMA,9117,5,35,0.14285714285714285
6374,ESCUELA BASICA RURAL FLOR DEL VALLE,9118,3,4,0.75
6377,ESCUELA DE CAMAGUEY,9118,3,7,0.42857142857142855
6379,ESCUELA PART. SUBV. SAN JOSÈ OBRERO,9118,16,125,0.128
6380,ESCUELA PARTICULAR SUBVENCIONADA PADRE ISIDORO,9118,17,135,0.1259259259259259
6381,ESCUELA PARTICULAR PURALACO,9118,16,159,0.10062893081761007
6382,ESCUELA PARTICULAR RAQUINCURA,9118,1,12,0.08333333333333333
6385,ESCUELA PARTICULAR CHANQUIN,9118,12,87,0.13793103448275862
6389,ESCUELA POCOYAN,9118,12,151,0.07947019867549669
6390,ESCUELA PARTICULAR ARAUCANA PELEHUE,9117,1,16,0.0625
6391,ESCUELA PARTICULAR VILLA BOLDOS,9118,1,10,0.1
6393,ESCUELA PARTICULAR FRUTILLAR,9118,10,72,0.1388888888888889
6397,LICEO MUNICIPAL BARROS ARANA,9117,31,204,0.15196078431372548
6398,COMPLEJO EDUCACIONAL NUEVA ALBORADA,9117,30,483,0.062111801242236024
6399,ESCUELA HORIZONTES,9117,24,205,0.11707317073170732
6400,ESCUELA ISLA LLICAN,9117,3,9,0.3333333333333333
6407,ESCUELA NOHUALHUE,9117,3,7,0.42857142857142855
6410,ESCUELA MALALHUE,9117,3,4,0.75
6411,ESCUELA PUYEHUE,9117,3,18,0.16666666666666666
6413,ESCUELA DE RUCA-CURA,9117,3,5,0.6
6415,ESCUELA LOS TRONCOS,9117,3,10,0.3
6420,ESCUELA PARTICULAR PADRE ALEJANDRO ORTEGA,9117,15,224,0.06696428571428571
6421,ESCUELA PARTICULAR BAUTISTA,9117,21,272,0.07720588235294118
6423,ESCUELA PARTICULAR HUALPIN,9117,14,80,0.175
6424,ESCUELA PARTICULAR ARTURO ALESSANDRI,9117,6,24,0.25
6425,ESCUELA PARTICULAR QUILIMANZANO,9117,1,3,0.3333333333333333
6427,ESCUELA PARTICULAR QUILMER,9117,5,35,0.14285714285714285
6429,ESCUELA PARTICULAR REBECA MATTE BELLO,9117,1,10,0.1
6432,ESCUELA PARTICULAR ALTO CHELLE,9117,6,47,0.1276595744680851
6433,ESCUELA PARTICULAR HUILO,9117,1,2,0.5
6434,ESCUELA PARTICULAR PORMA,9117,11,100,0.11
6435,ESCUELA PARTICULAR HUIDIMA,9117,4,18,0.2222222222222222
6441,ESCUELA RUCA COMCHE DE PELECOE,9117,1,5,0.2
6442,ESCUELA PARTICULAR LAS DELICIAS,9117,1,3,0.3333333333333333
6443,ESCUELA PART. KOM PU LOF NI KIMELTUWE,9117,5,43,0.11627906976744186
6444,ESCUELA PARTICULAR BELLAVISTA,9117,2,8,0.25
6446,ESCUELA PARTICULAR SAN MIGUEL DE TRAUHUE,9117,1,4,0.25
6449,ESCUELA PARTICULAR BERNARDO O`HIGGINS,9117,2,5,0.4
6452,LICEO REINO DE SUECIA,9116,41,444,0.09234234234234234
6454,ESCUELA BASICA COLLICO RANCO,9116,12,62,0.1935483870967742
6455,ESCUELA BASICA BARTOLO LLANCALEO,9116,12,57,0.21052631578947367
6456,ESCCUELA BASICA INALAFQUEN,9116,10,40,0.25
6457,ESC. BASICA AUGUSTO WINTER TAPIA,9116,23,213,0.107981220657277
6458,ESCUELA BASICA CALOF,9116,10,40,0.25
6459,ESC. BASICA ANTONIO LADINO,9116,11,78,0.14102564102564102
6460,ESCUELA PARTICULAR SAN SEBASTIAN,9116,18,306,0.058823529411764705
6461,ESCUELA PARTICULAR PADRE JUAN WEVERING,9116,16,114,0.14035087719298245
6464,ESCUELA PARTICULAR HUAPI,9116,2,5,0.4
6465,LICEO PART. SUBVENC. LA SIERRA,9116,16,132,0.12121212121212122
6471,ESCUELA PARTICULAR SOL NACIENTE,9116,5,35,0.14285714285714285
6474,ESCUELA PARTICULAR QUIFO,9116,5,19,0.2631578947368421
6475,ESCUELA PARTICULAR LLAGUEY,9116,5,26,0.19230769230769232
6477,ESCUELA PARTICULAR PERQUINAN,9116,2,8,0.25
6478,ESCUELA PARTICULAR PIEDRA ALTA,9116,7,51,0.13725490196078433
6479,ESCUELA PARTICULAR DEUME,9116,1,29,0.034482758620689655
6480,ESCUELA PARTICULAR NUEVA RUCATRARO,9116,6,61,0.09836065573770492
6481,ESCUELA PARTICULAR CHEUCAN,9116,2,3,0.6666666666666666
6482,ESCUELA PARTICULAR NUEVO QUIFO,9116,1,2,0.5
6485,ESCUELA PADRE ERNESTO WILHELM,9116,5,34,0.14705882352941177
6486,ESCUELA PARTICULAR SAN GASTON,9116,2,7,0.2857142857142857
6487,ESCUELA PARTICULAR LOS CISNES,9116,4,42,0.09523809523809523
6488,ESCUELA PARTICULAR DIEGO PORTALES,9116,8,79,0.10126582278481013
6489,ESCUELA PARTICULAR SANTA CRUZ,9116,1,8,0.125
6490,ESCUELA PARTICULAR MANUEL ROJAS,9116,4,20,0.2
6492,ESCUELA PARTICULAR DAGOBERTO GODOY,9116,3,18,0.16666666666666666
6495,ESCUELA RUCA RAQUI,9116,11,62,0.1774193548387097
6496,ESCUELA GABRIELA MISTRAL,9116,12,57,0.21052631578947367
6497,LICEO PUBLICO BICENTENARIO DE EXCELENCIA CLAUDIO ARRAU LEON,9102,60,803,0.074719800747198
6499,ROMILIO ADRIAZOLA,9102,26,264,0.09848484848484848
6500,COMPLEJO EDUCACIONAL DARÍO SALAS,9102,86,1186,0.07251264755480608
6501,ESCUELA BASICA KIM RUKA,9102,61,608,0.10032894736842106
6502,ESCUELA BASICA NEHUENTUE,9102,19,150,0.12666666666666668
6504,ESCUELA TRANAPUENTE,9102,23,147,0.1564625850340136
6506,ESCUELA MUNICIPAL DINAMARCA,9102,1,3,0.3333333333333333
6508,"ESCUELA BASICA DINAMARCA, LUCERO",9102,1,5,0.2
6510,ESCUELA BASICA PAILACOYAN,9102,1,1,1.0
6512,ESCUELA VILLA LAS ARAUCARIAS,9102,2,6,0.3333333333333333
6515,ESCUELA CATRIPULLI,9102,1,3,0.3333333333333333
6518,ESCUELA BASICA EL MANZANO,9102,2,5,0.4
6521,ESCUELA BASICA CAMARONES,9102,2,3,0.6666666666666666
6522,ESCUELA BASICA PUYANGUE,9102,2,4,0.5
6523,ESCUELA BASICA CHOMIO,9102,2,3,0.6666666666666666
6524,ESCUELA CULLINCO,9102,2,4,0.5
6525,ESC. BASICA CARLOS PALMA LAFUENTE,9102,2,1,2.0
6526,ESCUELA BASICA EL PERAL,9102,2,3,0.6666666666666666
6527,ESCUELA BASICA ALTO YUPEHUE,9102,2,1,2.0
6528,ESCUELA BASICA BAJO YUPEHUE,9102,10,47,0.2127659574468085
6529,ESCUELA BASICA MATTE Y SANCHEZ,9102,1,3,0.3333333333333333
6539,ESCUELA BASICA COI COI,9102,3,13,0.23076923076923078
6542,ESCUELA PARTICULAR ADVENTISTA,9102,11,145,0.07586206896551724
6545,ESCUELA PARTICULAR CHANGO,9102,1,2,0.5
6546,ESCUELA PARTICULAR BAJO PELLAHUEN,9106,7,32,0.21875
6547,ESCUELA PARTICULAR CENTRO LONCOYAMO,9102,2,3,0.6666666666666666
6549,ESCUELA PARTICULAR COLONIA LAS NOCHAS,9102,2,9,0.2222222222222222
6550,ESCUELA PARTICULAR VISTA HERMOSA,9102,5,66,0.07575757575757576
6552,ESCUELA CODIHUE,9102,6,42,0.14285714285714285
6553,ESCUELA PARTICULAR ALTO TIRUA,9102,2,1,2.0
6555,ESCUELA PARTICULAR PILMAIQUENCO,9102,1,11,0.09090909090909091
6558,ESCUELA PARTICULAR MIRAFLOR DE PANCUL,9102,1,3,0.3333333333333333
6560,ESCUELA PARTICULAR EL AMANECER,9102,6,47,0.1276595744680851
6562,ESCUELA PARTICULAR LA ALBORADA,9102,6,40,0.15
6564,ESCUELA PARTIC.JOSE MIGUEL CARRERA,9102,8,64,0.125
6566,ESCUELA PARTICULAR JAVIERA CARRERA,9102,11,80,0.1375
6567,ESCUELA PARTICULAR JOSE ABELARDO NUNEZ,9111,1,3,0.3333333333333333
6569,ESCUELA PARTICULAR LUIS CRUZ MARTINEZ,9102,14,78,0.1794871794871795
6572,ESCUELA PARTICULAR RAMON FREIRE,9102,8,169,0.047337278106508875
6575,ESCUELA PARTICULAR ALONSO DE ERCILLA,9102,7,31,0.22580645161290322
6576,ESCUELA PARTICULAR CLAUDIO MATTE,9102,1,10,0.1
6577,COLEGIO DREAM HOUSE,9102,11,111,0.0990990990990991
6578,ESCUELA PARTICULAR LA MONTANA,9102,1,2,0.5
6580,ESCUELA PARTICULAR CAMILO HENRIQUEZ,9102,1,5,0.2
6583,ESCUELA PARTICULAR RUCATRARO,9102,3,35,0.08571428571428572
6584,LICEO INDUSTRIAL C-16 NUEVA IMPERIAL,9111,19,458,0.04148471615720524
6585,LICEO BICENTENARIO LUIS GONZALEZ VASQUEZ 6585-4,9111,61,865,0.07052023121387284
6586,LICEO BICENTENARIO JAMES MUNDELL,9121,40,603,0.06633499170812604
6587,ESCUELA ALEJANDRO GOROSTIAGA,9111,42,484,0.08677685950413223
6588,ESCUELA REPUBLICA,9111,23,258,0.08914728682170543
6589,ESCUELA JUAN XXIII,9111,26,261,0.09961685823754789
6590,ESC. ESP.RET.MENTAL AVANCEMOS JUNTOS,9111,12,60,0.2
6591,FEDERICO GARC-A LORCA,9111,2,14,0.14285714285714285
6593,ESCUELA BASICA EL CRUCERO,9111,13,103,0.1262135922330097
6594,ESCUELA BASICA LOS AVELLANOS,9121,2,19,0.10526315789473684
6595,ESCUELA BASICA RAYEN RUNGI,9121,1,12,0.08333333333333333
6599,ESCUELA BASICA COIHUE CURACO,9121,4,41,0.0975609756097561
6600,ESCUELA EL COPIHUAL,9111,2,5,0.4
6602,ESCUELA BASICA CATRIANCHE,9111,2,15,0.13333333333333333
6604,ESCUELA LOS CARRERA,9108,37,388,0.09536082474226804
6605,ESC.BASICA RAYEN MAHUIDA,9111,3,17,0.17647058823529413
6608,ESC. BASICA LA ARAUCARIA,9111,4,25,0.16
6611,ESC. BASICA CHIVILCOYAN,9111,2,29,0.06896551724137931
6612,ESC. BASICA PICHIRAYEN,9121,2,11,0.18181818181818182
6616,ESC. BASICA SANTA CAROLINA,9121,1,5,0.2
6621,ESC. BASICA MALALCHE BAJO,9121,1,6,0.16666666666666666
6622,ESC. BASICA CAMPANARIO,9121,1,5,0.2
6623,ESCUELA ARENAS BLANCAS,9111,4,17,0.23529411764705882
6624,ESC. BASICA EL PROGRESO,9121,6,34,0.17647058823529413
6625,ESC. BASICA LOS CANELOS,9111,2,2,1.0
6626,ESC. BASICA RUCAPANGUE,9121,3,19,0.15789473684210525
6627,ESC. BASICA ALTAMIRA,9121,1,15,0.06666666666666667
6628,ESC. BASICA LIFKO,9111,2,27,0.07407407407407407
6630,ESC. BASICA NUEVA AURORA,9121,1,11,0.09090909090909091
6633,ESC. BASICA SANTA MARIA DE BOROA,9111,6,34,0.17647058823529413
6635,ESC. BASICA LOS ROBLES,9111,2,7,0.2857142857142857
6639,ESCUELA BASICA MANIO DUCANAN,9111,5,35,0.14285714285714285
6641,LICEO AGRICOLA CHOL CHOL,9121,19,170,0.11176470588235295
6643,LICEO INTERCULTURAL TÉCNICO PROFESIONAL GUACOLDA,9121,33,368,0.08967391304347826
6644,LICEO SAN FCO DE ASIS DE NVA IMPERIAL,9111,53,1150,0.04608695652173913
6647,ESCUELA PARTICULAR BELEN,9111,10,67,0.14925373134328357
6649,LICEO SAN FRANCISCO DE ASIS DE CHOL CHOL,9121,33,288,0.11458333333333333
6650,COLEGIO ANGLICANO WILLIAM WILSON,9121,31,422,0.07345971563981042
6652,ESCUELA PARTICULAR BOROA,9111,15,113,0.13274336283185842
6653,ESCUELA PARTICULAR COILACO,9121,2,10,0.2
6654,ESCUELA PARTICULAR ENTRE RIOS,9111,8,49,0.16326530612244897
6656,ESCUELA PARTICULAR LOS GUINDOS,9111,11,91,0.12087912087912088
6658,ESCUELA PARTICULAR LOS CONDORES,9121,3,5,0.6
6660,ESCUELA PARTICULAR SANTA ISABEL,9121,1,8,0.125
6662,ESCUELA PARTICULAR LOMA LARGA,9111,4,29,0.13793103448275862
6666,ESCUELA PARTICULAR ALMAGRO,9111,11,102,0.10784313725490197
6667,ESCUELA PARTICULAR RULO,9111,13,85,0.15294117647058825
6668,ESCUELA PARTICULAR COPINCHE,9121,2,14,0.14285714285714285
6669,ESCUELA PARTICULAR DOLLIMCO,9121,17,201,0.0845771144278607
6670,ESCUELA PARTICULAR HUEICO,9121,6,37,0.16216216216216217
6671,ESCUELA PARTICULAR RENACO,9121,6,52,0.11538461538461539
6673,ESCUELA PARTICULAR PUEL MAPU,9111,2,1,2.0
6674,ESCUELA PARTICULAR ALTO MANIO,9111,4,18,0.2222222222222222
6678,ESCUELA PARTICULAR SANTA MARIA,9106,5,23,0.21739130434782608
6679,ESCUELA PARTICULAR PIUHUICHEN,9121,8,62,0.12903225806451613
